./docs/examples/pdb_files/cs1_cadeias/2dw7_J.pdb,47573,47092,46592,46095,45646,45116,44636,44105,43610,43123,42588,42047,41579,41040,40547,39992,39473,38955,38365,37877,37350,36856,36345,35832,35296,34796,34266,33710,33195,32689,32138,31680,31157,30653,30138,29571,29073,28536,28048,27556,27071,26568,26073,25569,25069,24582,24096,23610,23161,22704,22224,21703,21236,20789,20334,19877,19412,18915,18442,17984,17568,17123,16703,16278,15869,15435,14988,14567,14137,13731,13326,12936,12515,12109,11720,11343,11001,10631,10269,9882,9526,9130,8793,8433,8098,7780,7453,7141,6860,6586,6317,6055,5782,5526,5286,5028,4780,4535,4272,4021,3803,3582,3368,3163,2989,2806,2632,2424,2283,2167,2055,1949,1868,1778,1701,1618,1526,1428,1323,1217,1115,1015,924,756,623,527,470,443,417,401,392,188,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2DW7,D-tartrate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2oqy_E.pdb,44326,43868,43423,42992,42566,42056,41626,41154,40715,40266,39799,39355,38888,38391,37901,37437,36942,36445,35976,35488,35010,34544,34035,33533,33026,32561,32055,31588,31074,30590,30093,29635,29182,28725,28210,27716,27225,26759,26294,25828,25345,24867,24386,23903,23426,22966,22529,22078,21653,21246,20800,20353,19894,19431,19029,18606,18174,17761,17327,16926,16509,16078,15667,15265,14865,14518,14140,13753,13375,13002,12643,12252,11898,11563,11198,10830,10483,10110,9760,9396,9071,8709,8420,8110,7803,7474,7182,6889,6598,6307,6028,5782,5531,5318,5090,4845,4604,4373,4127,3885,3652,3418,3197,2989,2815,2669,2495,2316,2166,2047,1934,1848,1766,1701,1630,1551,1454,1372,1285,1175,1064,970,877,709,583,487,435,413,392,383,377,142,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OQY,galactarate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2z27_B.pdb,39211,38806,38444,38077,37704,37264,36904,36481,36071,35671,35237,34820,34412,34006,33598,33155,32711,32291,31868,31435,31018,30553,30127,29700,29239,28789,28322,27875,27451,27013,26609,26162,25720,25235,24786,24346,23896,23490,23026,22640,22202,21761,21359,20946,20557,20168,19734,19340,18943,18509,18117,17709,17335,16958,16568,16157,15784,15409,15032,14636,14263,13884,13532,13214,12847,12533,12200,11880,11551,11229,10900,10604,10264,9931,9597,9297,8992,8683,8368,8070,7780,7489,7210,6936,6687,6443,6190,5940,5685,5450,5215,4972,4760,4548,4353,4159,3949,3737,3541,3324,3101,2890,2724,2567,2432,2289,2153,2010,1889,1785,1692,1622,1554,1480,1420,1349,1283,1194,1103,1010,912,834,742,599,504,418,382,361,344,335,333,119,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2Z27,dihydroorotase3,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/1bh5_A.pdb,10835,10733,10636,10526,10428,10320,10227,10131,10033,9954,9838,9725,9607,9506,9410,9305,9188,9079,8986,8879,8771,8652,8564,8458,8345,8228,8118,8000,7885,7774,7667,7552,7444,7339,7223,7116,7019,6905,6796,6688,6585,6485,6386,6284,6192,6092,5996,5913,5802,5699,5597,5496,5387,5295,5200,5114,5022,4901,4796,4703,4615,4532,4444,4362,4279,4183,4084,3985,3873,3788,3682,3596,3517,3427,3320,3217,3114,3017,2931,2820,2742,2670,2565,2486,2390,2317,2235,2164,2093,2031,1957,1881,1819,1738,1681,1605,1535,1483,1404,1346,1271,1194,1118,1075,1023,968,913,868,830,791,760,733,708,685,657,627,601,565,516,471,428,397,358,282,238,215,199,187,179,177,176,46,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1BH5,glyoxalase I,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1f1r_B.pdb,36424,36082,35715,35375,35045,34658,34300,33947,33579,33223,32856,32481,32086,31695,31324,30897,30534,30123,29742,29357,28953,28560,28150,27766,27341,26911,26514,26091,25692,25269,24810,24398,23973,23613,23235,22875,22433,22006,21627,21240,20846,20468,20048,19658,19257,18868,18506,18109,17693,17333,16942,16599,16220,15877,15495,15095,14713,14416,14062,13725,13369,13032,12681,12320,12005,11691,11372,11054,10743,10442,10136,9834,9573,9263,8963,8682,8413,8129,7801,7515,7227,6950,6704,6460,6202,5993,5789,5563,5337,5117,4909,4695,4505,4320,4122,3930,3742,3573,3386,3174,2997,2796,2624,2455,2309,2159,2031,1910,1821,1721,1645,1584,1524,1464,1397,1313,1253,1164,1061,952,870,801,691,572,475,418,383,356,339,323,321,150,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1F1R,3_4-dihydroxyphenylacetate 2_3-dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1ie7_B.pdb,5931,5905,5873,5851,5826,5807,5784,5756,5730,5704,5687,5653,5624,5588,5565,5539,5503,5475,5439,5401,5360,5327,5296,5265,5227,5187,5145,5100,5058,5011,4957,4905,4845,4811,4768,4721,4674,4618,4566,4517,4458,4408,4352,4289,4234,4166,4109,4057,3991,3944,3883,3837,3778,3713,3655,3594,3520,3460,3390,3322,3262,3212,3157,3106,3042,2999,2939,2881,2810,2738,2678,2607,2539,2459,2395,2326,2265,2219,2154,2099,2045,1983,1930,1863,1800,1742,1677,1618,1551,1491,1452,1383,1327,1283,1238,1192,1132,1087,1039,979,923,868,814,784,742,708,667,623,586,550,526,502,486,472,450,429,406,376,339,316,285,263,224,181,163,146,139,133,132,124,123,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1IE7,urease,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/1lkd_A.pdb,30507,30206,29926,29646,29333,29043,28763,28484,28200,27895,27593,27273,26953,26641,26312,25982,25671,25374,25049,24732,24407,24103,23779,23441,23112,22787,22447,22127,21781,21438,21123,20783,20502,20173,19846,19537,19208,18845,18509,18198,17919,17644,17325,17024,16676,16373,16035,15686,15356,15025,14708,14398,14088,13799,13475,13161,12849,12530,12240,11925,11635,11371,11089,10810,10517,10229,9987,9694,9414,9161,8901,8629,8350,8107,7832,7575,7325,7054,6788,6534,6292,6050,5824,5608,5413,5233,5037,4865,4666,4452,4266,4116,3934,3765,3615,3432,3267,3118,2968,2793,2609,2433,2294,2179,2052,1930,1817,1710,1608,1534,1463,1412,1357,1315,1251,1186,1117,1039,956,872,787,727,643,523,429,375,348,326,307,298,290,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1LKD,2_3-dihydroxybiphenyl dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1q0o_A.pdb,41370,40989,40580,40141,39730,39283,38853,38409,37986,37569,37127,36691,36196,35758,35303,34851,34398,33941,33473,33038,32585,32078,31629,31172,30710,30208,29734,29301,28826,28357,27887,27396,26943,26510,26064,25596,25142,24671,24220,23792,23368,22920,22478,22036,21615,21190,20739,20312,19866,19453,19048,18629,18220,17820,17366,16951,16536,16148,15794,15404,15026,14611,14226,13842,13465,13101,12744,12400,12057,11694,11382,11079,10735,10396,10072,9761,9431,9115,8765,8424,8096,7822,7529,7248,6969,6738,6484,6238,5963,5730,5497,5266,5025,4807,4582,4374,4189,3998,3773,3554,3367,3152,2955,2761,2596,2441,2288,2161,2047,1941,1858,1772,1698,1617,1546,1457,1379,1289,1173,1069,972,878,758,655,528,470,436,408,382,364,358,157,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1Q0O,3_4-dihydroxyphenylacetate 2_3-dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1sjd_B.pdb,44762,44321,43834,43349,42933,42479,42045,41580,41127,40655,40204,39713,39242,38778,38306,37803,37335,36858,36377,35894,35392,34886,34381,33936,33430,32927,32462,31953,31446,30947,30450,29944,29464,28981,28476,27974,27460,26986,26512,26061,25563,25097,24658,24194,23784,23312,22884,22402,21982,21520,21012,20556,20099,19655,19207,18768,18342,17905,17471,17050,16643,16260,15912,15536,15153,14768,14392,14021,13602,13174,12802,12428,12077,11672,11295,10946,10578,10251,9907,9539,9212,8867,8546,8215,7858,7537,7196,6930,6649,6391,6143,5869,5629,5374,5145,4906,4649,4408,4155,3912,3662,3405,3178,2990,2814,2671,2521,2360,2220,2088,1981,1876,1790,1702,1624,1536,1451,1366,1269,1152,1055,963,882,745,592,488,437,408,388,380,371,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1SJD,o-succinylbenzoate synthase,enolase
./docs/examples/pdb_files/cs1_cadeias/1wuf_B.pdb,44206,43772,43298,42839,42432,41992,41507,41075,40656,40186,39678,39172,38710,38241,37754,37233,36786,36308,35804,35323,34833,34372,33917,33446,32934,32459,31947,31447,30943,30494,29957,29459,28982,28499,27961,27470,26970,26505,26039,25573,25120,24627,24174,23731,23267,22855,22424,21958,21475,20990,20583,20150,19687,19214,18776,18364,17922,17549,17137,16742,16348,15963,15556,15186,14801,14462,14076,13691,13298,12917,12510,12150,11770,11416,11038,10703,10345,9985,9658,9318,8978,8630,8296,7992,7691,7384,7076,6781,6497,6224,5935,5691,5441,5218,5002,4764,4521,4261,4012,3786,3546,3336,3129,2930,2765,2600,2437,2273,2146,2032,1944,1837,1757,1675,1595,1515,1433,1357,1243,1122,1027,938,824,693,576,491,438,406,390,378,371,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1WUF,o-succinylbenzoate synthase,enolase
./docs/examples/pdb_files/cs1_cadeias/2dw7_K.pdb,47580,47080,46594,46092,45653,45149,44635,44110,43611,43113,42610,42072,41592,41063,40552,39993,39479,38943,38401,37887,37352,36869,36362,35831,35277,34796,34270,33721,33205,32676,32148,31684,31154,30655,30138,29604,29075,28564,28062,27585,27074,26553,26059,25595,25064,24593,24081,23597,23149,22691,22212,21708,21243,20803,20346,19854,19405,18903,18448,17988,17561,17135,16698,16274,15880,15413,14992,14556,14157,13735,13306,12908,12521,12114,11715,11355,10985,10633,10256,9895,9500,9133,8771,8417,8081,7755,7457,7158,6857,6580,6317,6056,5781,5515,5279,5034,4790,4539,4271,4016,3791,3589,3369,3154,2975,2795,2615,2416,2282,2166,2053,1950,1860,1775,1702,1609,1524,1437,1327,1213,1108,1010,912,761,615,520,471,448,414,403,393,192,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2DW7,D-tartrate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2oqy_F.pdb,31827,31570,31320,31089,30830,30569,30319,30042,29769,29493,29208,28937,28649,28355,28066,27774,27444,27144,26838,26530,26229,25939,25626,25302,24956,24648,24324,24003,23683,23340,23001,22718,22408,22109,21793,21456,21114,20791,20468,20141,19792,19449,19126,18779,18458,18133,17848,17531,17248,16963,16639,16313,16000,15661,15388,15081,14758,14453,14134,13822,13520,13194,12896,12597,12310,12045,11766,11478,11181,10904,10620,10321,10052,9793,9518,9227,8961,8665,8382,8106,7848,7536,7295,7044,6793,6532,6294,6063,5810,5575,5339,5133,4917,4734,4541,4342,4137,3934,3722,3521,3312,3113,2915,2729,2576,2446,2295,2142,2003,1905,1804,1728,1661,1601,1538,1468,1380,1304,1219,1115,1011,926,842,678,563,463,421,396,377,368,362,151,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OQY,galactarate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2z28_A.pdb,40169,39786,39427,39051,38633,38220,37806,37377,36957,36505,36051,35642,35209,34815,34403,33940,33483,33024,32574,32141,31675,31241,30797,30338,29841,29378,28927,28446,28024,27605,27149,26713,26252,25745,25274,24812,24381,23937,23483,23038,22595,22149,21722,21291,20896,20483,20063,19677,19268,18861,18444,18042,17624,17249,16849,16438,16064,15656,15276,14888,14495,14090,13746,13401,13054,12734,12420,12076,11768,11428,11085,10789,10440,10122,9784,9480,9177,8877,8526,8225,7934,7644,7338,7086,6814,6569,6307,6056,5789,5539,5300,5081,4854,4653,4436,4230,4038,3831,3618,3394,3165,2969,2782,2637,2483,2345,2215,2074,1933,1829,1731,1666,1588,1516,1454,1380,1311,1222,1129,1018,934,860,750,603,510,430,394,367,351,342,340,134,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2Z28,dihydroorotase3,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/1bh5_B.pdb,10942,10847,10743,10635,10515,10415,10323,10227,10138,10042,9921,9808,9690,9605,9490,9376,9259,9156,9064,8943,8833,8724,8631,8512,8404,8280,8172,8051,7932,7826,7715,7608,7506,7385,7283,7168,7058,6958,6859,6730,6626,6538,6431,6329,6218,6118,6035,5937,5830,5718,5627,5519,5415,5324,5222,5136,5041,4930,4814,4726,4632,4542,4460,4376,4289,4201,4101,4002,3891,3785,3696,3602,3515,3422,3321,3223,3120,3015,2920,2831,2739,2660,2573,2490,2407,2317,2247,2176,2113,2041,1955,1888,1812,1757,1685,1603,1531,1476,1413,1350,1271,1194,1136,1078,1031,981,925,874,831,796,767,737,714,687,665,640,611,563,521,476,441,404,352,293,245,220,205,193,184,183,181,51,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1BH5,glyoxalase I,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1f1u_A.pdb,37472,37127,36742,36392,36045,35675,35294,34899,34547,34170,33784,33408,33029,32636,32226,31838,31414,31009,30596,30229,29826,29384,28979,28579,28134,27693,27267,26857,26458,26014,25536,25122,24697,24293,23917,23519,23101,22662,22259,21844,21454,21083,20627,20231,19843,19421,19044,18623,18209,17828,17450,17080,16687,16327,15948,15546,15178,14827,14478,14126,13764,13420,13052,12686,12353,12029,11694,11364,11042,10744,10426,10129,9859,9545,9234,8925,8638,8320,8034,7736,7432,7140,6896,6648,6389,6146,5932,5704,5485,5262,5043,4825,4636,4436,4246,4034,3851,3660,3472,3258,3069,2879,2700,2537,2382,2223,2099,1965,1869,1777,1694,1625,1562,1503,1436,1346,1279,1192,1090,980,892,813,710,589,494,433,392,370,349,333,330,137,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1F1U,3_4-dihydroxyphenylacetate 2_3-dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1ie7_C.pdb,81050,80163,79258,78295,77350,76439,75484,74535,73592,72670,71665,70707,69728,68717,67739,66799,65937,64930,63991,63065,62124,61118,60186,59266,58367,57415,56444,55479,54507,53547,52629,51710,50820,49908,48966,48034,47160,46262,45330,44442,43587,42717,41821,40941,40088,39283,38475,37639,36848,36063,35258,34456,33612,32783,32047,31247,30489,29688,28950,28211,27472,26757,26072,25362,24644,23978,23331,22675,22035,21394,20755,20092,19521,18930,18292,17716,17097,16495,15861,15311,14721,14180,13646,13162,12617,12141,11655,11193,10721,10308,9855,9456,9041,8628,8241,7859,7469,7080,6667,6293,5903,5531,5173,4875,4586,4313,4068,3765,3495,3270,3108,2951,2813,2711,2584,2438,2300,2137,1987,1800,1615,1457,1259,1040,865,749,670,627,603,581,572,152,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1IE7,urease,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/1lqk_A.pdb,7698,7651,7608,7570,7523,7473,7426,7375,7337,7283,7240,7184,7129,7086,7026,6964,6896,6837,6782,6710,6639,6588,6523,6463,6397,6332,6249,6173,6113,6031,5942,5860,5793,5708,5635,5552,5473,5427,5371,5291,5201,5121,5036,4953,4878,4799,4734,4665,4598,4537,4468,4381,4306,4230,4151,4079,4008,3935,3860,3784,3709,3636,3569,3500,3436,3368,3284,3206,3145,3059,2974,2898,2808,2740,2658,2583,2505,2437,2360,2276,2206,2144,2067,2009,1931,1864,1794,1735,1674,1617,1556,1492,1443,1380,1327,1268,1223,1164,1107,1049,990,939,878,828,786,751,722,684,639,613,588,562,549,536,519,494,472,445,418,375,338,304,272,227,198,174,159,153,147,145,142,73,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1LQK,fosfomycin resistance protein FosA,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1q0o_B.pdb,41402,41008,40597,40188,39743,39344,38899,38443,37997,37584,37134,36700,36253,35781,35313,34874,34424,33960,33505,33057,32594,32114,31666,31196,30718,30215,29756,29329,28848,28377,27919,27413,26965,26520,26067,25621,25146,24683,24236,23841,23404,22932,22490,22036,21624,21185,20753,20324,19856,19486,19070,18609,18201,17805,17396,16970,16555,16175,15784,15411,15027,14630,14215,13829,13456,13108,12759,12405,12081,11721,11380,11071,10739,10407,10087,9773,9457,9109,8775,8403,8113,7831,7543,7260,6993,6734,6493,6250,5975,5736,5515,5267,5045,4804,4603,4388,4182,3976,3778,3572,3363,3142,2965,2769,2602,2453,2289,2153,2044,1942,1860,1773,1691,1613,1542,1454,1391,1279,1177,1063,962,872,765,646,527,473,438,404,383,362,357,167,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1Q0O,3_4-dihydroxyphenylacetate 2_3-dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1sjd_C.pdb,44633,44191,43747,43265,42811,42355,41940,41482,41018,40555,40096,39600,39140,38681,38211,37752,37257,36778,36296,35795,35327,34835,34322,33855,33380,32894,32374,31883,31399,30897,30400,29898,29417,28945,28427,27895,27406,26930,26456,26005,25515,25049,24562,24130,23693,23278,22826,22359,21921,21460,20954,20526,20058,19586,19163,18720,18335,17871,17433,17010,16620,16219,15855,15514,15114,14731,14362,13997,13566,13164,12762,12420,12052,11660,11285,10931,10556,10234,9897,9544,9220,8845,8520,8185,7834,7507,7202,6905,6638,6386,6120,5859,5609,5386,5127,4887,4644,4379,4137,3878,3635,3388,3173,2984,2815,2664,2514,2352,2196,2076,1973,1870,1776,1694,1616,1533,1443,1361,1262,1161,1059,967,881,746,587,488,428,408,388,378,371,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1SJD,o-succinylbenzoate synthase,enolase
./docs/examples/pdb_files/cs1_cadeias/1wxy_A.pdb,42276,41836,41392,40953,40572,40144,39719,39266,38830,38391,37910,37462,37004,36517,36051,35614,35133,34680,34175,33701,33227,32767,32273,31838,31376,30878,30406,29964,29497,29069,28593,28101,27647,27177,26708,26224,25794,25327,24895,24400,23964,23550,23103,22610,22153,21721,21266,20810,20366,19957,19564,19154,18690,18285,17884,17458,17024,16657,16250,15867,15416,15055,14686,14374,13989,13651,13294,12912,12572,12206,11843,11478,11160,10803,10464,10128,9806,9474,9154,8829,8480,8151,7870,7573,7288,7019,6770,6449,6184,5939,5691,5439,5198,4949,4711,4487,4270,4052,3838,3597,3370,3157,2970,2791,2613,2451,2302,2155,2000,1868,1786,1709,1650,1592,1522,1456,1383,1301,1228,1141,1033,930,822,698,547,451,403,367,357,353,350,247,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1WXY,adenosine deaminase,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/2dw7_L.pdb,47482,46996,46519,46012,45564,45059,44548,44035,43540,43050,42529,42032,41522,40995,40516,39933,39421,38880,38345,37814,37283,36816,36298,35790,35245,34734,34213,33688,33172,32650,32122,31613,31123,30640,30089,29553,29022,28511,28019,27537,27020,26527,26015,25538,25017,24551,24057,23577,23127,22664,22179,21676,21210,20774,20321,19844,19382,18908,18424,17963,17528,17111,16660,16261,15863,15423,14969,14544,14126,13717,13282,12897,12504,12087,11710,11352,10985,10645,10256,9866,9508,9122,8763,8402,8072,7756,7441,7146,6838,6582,6320,6032,5771,5514,5274,5013,4784,4512,4265,4023,3805,3576,3348,3151,2975,2804,2615,2415,2270,2159,2042,1940,1854,1791,1702,1619,1526,1428,1319,1206,1107,1006,910,752,619,518,472,444,415,397,391,169,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2DW7,D-tartrate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2oqy_G.pdb,44333,43876,43434,43006,42564,42079,41634,41156,40713,40277,39791,39331,38873,38379,37897,37449,36935,36439,35967,35496,35010,34538,34061,33523,33029,32554,32056,31569,31071,30608,30092,29638,29181,28734,28226,27725,27225,26750,26286,25819,25347,24859,24386,23903,23426,22973,22541,22086,21669,21243,20792,20361,19891,19426,19027,18601,18181,17772,17325,16923,16509,16082,15675,15263,14861,14503,14136,13752,13367,13008,12629,12248,11911,11567,11203,10838,10486,10113,9762,9414,9071,8706,8423,8097,7778,7475,7192,6878,6599,6309,6042,5781,5538,5310,5077,4851,4619,4372,4124,3888,3649,3422,3209,2996,2819,2655,2485,2314,2163,2049,1939,1847,1770,1700,1630,1554,1454,1368,1283,1177,1062,970,876,705,580,486,438,411,393,382,377,149,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2OQY,galactarate dehydratase,enolase
./docs/examples/pdb_files/cs1_cadeias/2z28_B.pdb,38700,38324,37969,37613,37249,36827,36450,36029,35619,35226,34787,34391,34004,33611,33182,32761,32324,31908,31490,31034,30660,30197,29768,29340,28876,28447,27976,27529,27128,26717,26317,25893,25431,24968,24497,24066,23636,23218,22782,22396,21952,21541,21114,20711,20338,19938,19520,19130,18726,18342,17954,17554,17164,16796,16407,15993,15635,15260,14891,14488,14120,13753,13412,13098,12736,12429,12090,11803,11465,11139,10802,10515,10192,9865,9528,9226,8917,8616,8299,8009,7726,7416,7153,6873,6643,6390,6143,5907,5642,5402,5166,4946,4722,4511,4327,4131,3922,3713,3512,3285,3066,2861,2698,2547,2409,2271,2150,2004,1877,1776,1679,1612,1543,1475,1411,1340,1275,1189,1099,1001,910,836,737,601,500,421,384,356,341,334,331,123,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2Z28,dihydroorotase3,amidohydrolase
./docs/examples/pdb_files/cs1_cadeias/1bh5_C.pdb,10815,10706,10625,10509,10408,10310,10200,10116,10019,9917,9817,9702,9589,9488,9388,9291,9163,9068,8974,8861,8760,8643,8549,8444,8334,8213,8100,7993,7868,7760,7645,7543,7433,7327,7215,7108,7002,6897,6782,6671,6577,6475,6378,6274,6188,6081,5992,5903,5791,5687,5590,5478,5373,5282,5199,5106,5008,4896,4794,4702,4608,4523,4437,4356,4274,4175,4080,3976,3871,3774,3673,3582,3516,3423,3313,3213,3108,3015,2917,2823,2732,2652,2559,2473,2392,2312,2230,2159,2087,2029,1950,1877,1813,1740,1679,1599,1532,1478,1406,1343,1267,1187,1119,1070,1015,966,910,864,825,791,762,733,706,680,657,630,599,562,515,467,428,396,348,288,237,219,200,189,179,176,176,54,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1BH5,glyoxalase I,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1f1u_B.pdb,37294,36971,36595,36233,35894,35513,35153,34758,34395,34025,33643,33279,32896,32500,32095,31679,31297,30878,30492,30099,29693,29266,28854,28467,28023,27596,27174,26757,26354,25902,25442,25023,24604,24212,23829,23438,23018,22584,22162,21771,21383,20985,20577,20163,19768,19350,18968,18560,18130,17762,17392,17011,16611,16255,15888,15498,15124,14799,14435,14078,13709,13369,13013,12633,12308,11993,11664,11320,11017,10722,10391,10101,9838,9526,9211,8907,8616,8291,8006,7707,7394,7120,6881,6632,6377,6142,5913,5687,5468,5247,5032,4813,4619,4419,4226,4032,3847,3665,3461,3248,3064,2873,2695,2531,2374,2214,2090,1962,1862,1769,1685,1623,1562,1506,1434,1349,1274,1185,1075,981,886,809,713,588,495,432,394,373,347,332,331,139,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1F1U,3_4-dihydroxyphenylacetate 2_3-dioxygenase,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1iwo_A.pdb,128998,127467,125852,124305,122685,121082,119481,117942,116319,114717,113078,111519,109922,108385,106831,105287,103753,102199,100657,99120,97475,95911,94344,92821,91315,89804,88291,86767,85291,83809,82320,80812,79375,77932,76488,75000,73580,72217,70830,69437,68057,66671,65415,63997,62618,61297,59985,58716,57427,56123,54870,53560,52317,51083,49893,48667,47494,46246,45056,43978,42861,41825,40781,39730,38642,37558,36562,35532,34526,33518,32530,31572,30594,29591,28604,27663,26760,25806,24912,24027,23088,22172,21316,20491,19714,18924,18159,17442,16764,16018,15333,14663,14042,13427,12849,12242,11637,11033,10406,9805,9178,8607,8036,7548,7107,6695,6289,5873,5503,5204,4970,4764,4574,4412,4225,3997,3777,3562,3323,3092,2824,2553,2265,1917,1585,1311,1162,1085,1046,1023,1008,484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1IWO,p-type atpase,haloacid dehalogenase
./docs/examples/pdb_files/cs1_cadeias/1lqk_B.pdb,7582,7533,7494,7455,7411,7363,7298,7259,7214,7162,7112,7067,7001,6957,6896,6834,6783,6729,6662,6606,6538,6469,6404,6354,6278,6208,6135,6053,5985,5916,5830,5751,5693,5614,5526,5437,5376,5310,5249,5188,5099,5028,4948,4867,4785,4709,4638,4576,4501,4442,4380,4296,4225,4139,4071,4000,3929,3856,3776,3706,3634,3563,3485,3428,3360,3291,3215,3142,3076,2998,2926,2824,2744,2677,2609,2529,2454,2388,2307,2240,2155,2094,2034,1971,1903,1825,1765,1700,1642,1577,1519,1476,1422,1360,1293,1247,1210,1154,1088,1037,971,914,862,813,778,738,708,667,627,604,581,560,539,527,511,490,460,438,407,370,330,303,270,223,197,167,155,150,143,140,139,71,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1LQK,fosfomycin resistance protein FosA,vicinal oxygen chelate
./docs/examples/pdb_files/cs1_cadeias/1q51_A.pdb,24865,24677,24463,24228,23994,23806,23593,23375,23183,22946,22722,22516,22280,22037,21792,21547,21329,21071,20832,20591,20352,20092,19840,19598,19348,19092,18822,18572,18332,18074,17837,17568,17309,17056,16810,16548,16305,16060,15775,15529,15269,15034,14756,14490,14249,13992,13717,13470,13213,12962,12735,12481,12198,11938,11703,11475,11226,10982,10716,10466,10212,9955,9722,9507,9287,9081,8849,8622,8388,8137,7935,7701,7481,7268,7023,6801,6600,6378,6181,5971,5773,5557,5370,5155,4959,4770,4580,4423,4261,4109,3922,3755,3589,3454,3308,3166,3040,2901,2732,2586,2413,2267,2128,2025,1908,1812,1714,1591,1485,1415,1346,1292,1240,1195,1155,1098,1053,1012,942,865,784,714,645,513,419,362,312,294,278,272,271,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1Q51,1_4-dihydroxy-2-napthoyl-CoA synthase,crotonase
./docs/examples/pdb_files/cs1_cadeias/1sjd_D.pdb,44660,44212,43766,43283,42835,42395,41935,41500,41051,40575,40083,39630,39183,38676,38226,37755,37290,36811,36305,35799,35317,34808,34334,33870,33345,32840,32383,31892,31391,30889,30389,29896,29409,28939,28440,27920,27417,26921,26444,25987,25518,25060,24563,24119,23693,23263,22820,22364,21908,21428,20939,20520,20075,19634,19156,18726,18326,17857,17404,16988,16625,16252,15855,15500,15120,14738,14363,13986,13591,13196,12771,12426,12052,11653,11285,10944,10560,10236,9904,9563,9214,8867,8533,8195,7849,7517,7203,6917,6657,6366,6117,5853,5622,5388,5114,4900,4655,4400,4130,3899,3657,3401,3187,2992,2816,2654,2504,2359,2216,2086,1984,1873,1785,1694,1609,1535,1451,1360,1275,1162,1058,962,872,765,616,498,442,408,389,379,371,260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1SJD,o-succinylbenzoate synthase,enolase
